GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
7,21700527,1610612756,35,20,33,23,0,0,0,0,111,0.48200000000000004,0.667,0.433,26,47,10,0
8,21700544,1610612756,32,17,40,21,0,0,0,0,110,0.42,0.765,0.37,18,35,16,0
3,21700551,1610612756,19,30,24,31,0,0,0,0,104,0.506,0.731,0.318,24,47,21,0
10,21700563,1610612756,26,41,18,26,0,0,0,0,111,0.424,0.7140000000000001,0.371,26,35,12,0
6,21700573,1610612756,26,16,30,17,0,0,0,0,89,0.42200000000000004,0.667,0.233,22,46,23,0
3,21700588,1610612756,28,34,28,24,0,0,0,0,114,0.44299999999999995,0.826,0.436,24,43,7,0
9,21700626,1610612756,23,21,24,27,0,0,0,0,95,0.46299999999999997,0.778,0.424,27,38,19,0
3,21700636,1610612756,16,28,22,31,0,0,0,0,97,0.41200000000000003,0.75,0.243,20,45,12,0
4,21700652,1610612756,31,20,21,39,0,0,0,0,111,0.41600000000000004,0.955,0.39,21,43,13,0
5,21700671,1610612756,29,31,25,23,0,0,0,0,108,0.494,0.7,0.424,28,37,11,0
5,21700691,1610612756,26,27,26,26,0,0,0,0,105,0.494,0.9,0.34600000000000003,31,34,21,0
3,21700703,1610612756,18,26,21,36,0,0,0,0,101,0.41700000000000004,0.759,0.257,22,42,16,0
10,21700723,1610612756,23,26,18,18,0,0,0,0,85,0.35100000000000003,0.615,0.33299999999999996,15,42,14,0
2,21700732,1610612756,24,29,24,25,0,0,0,0,102,0.424,0.846,0.242,17,43,12,0
3,21700740,1610612756,26,21,27,35,0,0,0,0,109,0.46299999999999997,0.722,0.304,20,37,19,0
8,21700760,1610612756,36,21,24,21,0,0,0,0,102,0.48200000000000004,0.733,0.36700000000000005,23,47,17,0
8,21700773,1610612756,23,17,33,24,0,0,0,0,97,0.414,0.8420000000000001,0.273,19,32,12,0
6,21700789,1610612756,31,28,35,16,0,0,0,0,110,0.532,1.0,0.517,24,39,19,0
8,21700804,1610612756,28,29,22,14,0,0,0,0,93,0.38299999999999995,0.565,0.276,24,48,11,0
6,21700810,1610612756,9,22,19,31,0,0,0,0,81,0.34,0.667,0.094,15,44,11,0
7,21700832,1610612756,23,37,29,24,0,0,0,0,113,0.5479999999999999,0.56,0.368,24,36,15,0
6,21700846,1610612756,24,21,26,12,0,0,0,0,83,0.34700000000000003,0.636,0.13,13,47,15,0
11,21700863,1610612756,23,18,30,26,0,0,0,0,97,0.43,0.708,0.414,19,41,12,0
9,21700881,1610612756,18,32,28,39,0,0,0,0,117,0.43700000000000006,0.581,0.29,22,48,10,0
6,21700889,1610612756,24,26,31,23,0,0,0,0,104,0.44799999999999995,0.7140000000000001,0.423,23,51,13,0
6,21700902,1610612756,36,29,24,27,0,0,0,0,116,0.433,0.7809999999999999,0.292,23,51,14,0
6,21700918,1610612756,21,36,25,28,0,0,0,0,110,0.45799999999999996,0.737,0.28600000000000003,19,47,16,0
8,21700933,1610612756,37,30,32,17,0,0,0,0,116,0.479,0.722,0.44,26,44,13,0
1,21700943,1610612756,23,33,31,25,0,0,0,0,112,0.5,0.6,0.423,33,41,14,0
3,21700952,1610612756,27,21,32,23,0,0,0,0,103,0.483,0.5,0.41700000000000004,21,40,17,0
4,21700975,1610612756,23,15,29,20,0,0,0,0,87,0.337,0.889,0.243,15,43,13,0
1,21700987,1610612756,25,26,21,43,0,0,0,0,115,0.506,0.684,0.563,27,35,14,0
10,21701014,1610612756,18,34,28,27,0,0,0,0,107,0.38799999999999996,0.833,0.188,17,47,18,0
8,21701027,1610612756,23,20,23,22,0,0,0,0,88,0.386,0.708,0.43799999999999994,14,51,22,0
10,21701044,1610612756,34,26,25,24,0,0,0,0,109,0.47600000000000003,0.69,0.45799999999999996,22,42,19,0
6,21701063,1610612756,19,19,26,24,0,0,0,0,88,0.37799999999999995,0.65,0.20600000000000002,22,49,19,0
3,21701080,1610612756,27,18,26,24,0,0,0,0,95,0.43700000000000006,0.6,0.25,24,36,17,0
3,21701090,1610612756,23,23,28,25,0,0,0,0,99,0.40399999999999997,0.769,0.24100000000000002,21,41,14,0
5,21701107,1610612756,15,30,20,29,0,0,0,0,94,0.444,0.526,0.34299999999999997,18,47,15,0
7,21701122,1610612756,32,24,26,17,0,0,0,0,99,0.43200000000000005,0.722,0.294,17,39,14,0
4,21701132,1610612756,25,32,29,17,0,0,0,0,103,0.488,0.6920000000000001,0.375,23,46,17,0
11,21701153,1610612756,24,35,18,30,0,0,0,0,107,0.456,0.875,0.355,26,42,15,0
12,21701167,1610612756,22,24,27,24,0,0,0,0,97,0.455,0.636,0.353,18,52,14,0
9,21701189,1610612756,21,25,24,33,0,0,0,0,103,0.39399999999999996,0.769,0.273,20,48,14,0
7,21701203,1610612756,29,21,22,28,0,0,0,0,100,0.424,0.75,0.28600000000000003,24,44,13,0
4,21701216,1610612756,29,15,39,41,0,0,0,0,124,0.632,0.7140000000000001,0.5,35,46,14,0
11,21700013,1610612758,25,23,24,28,0,0,0,0,100,0.47700000000000004,0.8,0.348,19,42,17,0
8,21700024,1610612758,19,27,25,22,0,0,0,0,93,0.425,0.6920000000000001,0.435,20,57,14,0
9,21700035,1610612758,18,16,18,27,0,0,0,0,79,0.365,0.6920000000000001,0.364,15,39,13,0
8,21700048,1610612758,17,34,25,39,0,0,0,0,115,0.434,0.69,0.409,19,37,9,0
5,21700069,1610612758,40,30,17,19,0,0,0,0,106,0.469,0.92,0.35,25,34,12,0
5,21700089,1610612758,16,16,28,23,0,0,0,0,83,0.39,0.813,0.273,13,43,17,0
1,21700101,1610612758,13,17,18,35,0,0,0,0,83,0.42,0.5,0.14300000000000002,15,45,14,0
5,21700109,1610612758,24,21,15,26,0,0,0,0,86,0.43200000000000005,0.833,0.3,24,26,15,0
2,21700132,1610612758,26,23,25,25,0,0,0,0,99,0.526,0.6920000000000001,0.47600000000000003,24,32,17,0
10,21700158,1610612758,10,32,25,27,0,0,0,0,94,0.46799999999999997,0.917,0.375,21,47,23,0
4,21700167,1610612758,26,38,20,25,0,0,0,0,109,0.43,0.607,0.444,29,45,9,0
3,21700179,1610612758,23,26,17,25,0,0,0,0,91,0.375,0.8,0.318,19,42,13,0
1,21700192,1610612758,32,19,20,21,0,0,0,0,92,0.405,0.667,0.522,19,35,10,0
1,21700204,1610612758,16,19,26,19,0,0,0,0,80,0.35200000000000004,0.6,0.214,18,29,12,0
9,21700225,1610612758,19,23,18,26,0,0,0,0,86,0.424,0.667,0.28600000000000003,20,43,13,0
7,21700234,1610612758,20,21,22,27,0,0,0,0,90,0.382,0.778,0.47100000000000003,14,36,11,0
11,21700251,1610612758,22,25,23,28,0,0,0,0,98,0.47700000000000004,0.889,0.4,18,34,12,0
14,21700266,1610612758,31,23,22,37,0,0,0,0,113,0.5529999999999999,0.643,0.47600000000000003,26,44,17,0
10,21700286,1610612758,31,30,10,24,0,0,0,0,95,0.45799999999999996,0.889,0.524,19,37,18,0
7,21700296,1610612758,27,26,30,27,0,0,0,0,110,0.532,0.81,0.529,27,36,13,0
5,21700302,1610612758,26,11,22,28,0,0,0,0,87,0.40299999999999997,0.69,0.294,15,40,16,0
5,21700322,1610612758,29,32,21,25,0,0,0,0,107,0.529,0.7859999999999999,0.33299999999999996,29,43,12,0
6,21700331,1610612758,25,27,24,28,0,0,0,0,104,0.48100000000000004,0.905,0.45799999999999996,20,33,15,0
1,21700353,1610612758,22,35,21,17,0,0,0,0,95,0.45299999999999996,0.5379999999999999,0.313,25,45,12,0
7,21700373,1610612758,24,23,30,25,14,0,0,0,116,0.485,0.643,0.433,21,46,17,0
1,21700385,1610612758,17,29,21,20,0,0,0,0,87,0.479,0.5,0.435,15,42,21,0
7,21700403,1610612758,21,28,25,25,0,0,0,0,99,0.42700000000000005,0.727,0.318,21,45,9,0
4,21700416,1610612758,22,33,16,25,0,0,0,0,96,0.414,0.833,0.424,24,42,14,0
1,21700437,1610612758,30,33,14,16,0,0,0,0,93,0.469,0.75,0.423,25,32,15,0
1,21700451,1610612758,30,18,23,30,0,0,0,0,101,0.451,0.522,0.259,21,39,12,0
4,21700457,1610612758,36,28,22,18,0,0,0,0,104,0.488,0.85,0.368,14,48,12,0
13,21700492,1610612758,33,16,27,23,0,0,0,0,99,0.465,0.636,0.545,21,42,10,0
8,21700505,1610612758,30,23,20,22,0,0,0,0,95,0.41700000000000004,0.667,0.318,25,37,9,0
8,21700513,1610612758,28,34,23,24,0,0,0,0,109,0.519,0.833,0.4,25,40,11,0
7,21700527,1610612758,25,21,37,18,0,0,0,0,101,0.46299999999999997,0.826,0.348,23,37,9,0
7,21700543,1610612758,22,24,17,33,0,0,0,0,96,0.43,0.52,0.375,20,42,16,0
4,21700552,1610612758,25,27,29,30,0,0,0,0,111,0.517,0.778,0.41200000000000003,22,47,15,0
8,21700585,1610612758,29,17,33,27,0,0,0,0,106,0.447,0.765,0.36,21,39,9,0
6,21700596,1610612758,25,31,20,24,0,0,0,0,100,0.488,0.75,0.348,19,45,18,0
4,21700602,1610612758,27,25,22,12,0,0,0,0,86,0.345,0.667,0.381,15,43,16,0
3,21700616,1610612758,21,39,29,26,0,0,0,0,115,0.494,0.821,0.308,23,44,15,0
2,21700628,1610612758,17,28,23,37,0,0,0,0,105,0.506,0.591,0.353,26,37,16,0
8,21700643,1610612758,24,28,16,20,0,0,0,0,88,0.39299999999999996,0.6,0.233,22,37,13,0
9,21700661,1610612758,21,21,31,32,0,0,0,0,105,0.528,0.8,0.619,19,36,19,0
4,21700670,1610612758,17,23,19,29,0,0,0,0,88,0.4,0.722,0.40700000000000003,18,44,21,0
1,21700687,1610612758,33,22,20,32,0,0,0,0,107,0.44299999999999995,0.733,0.455,27,42,7,0
1,21700696,1610612758,28,24,25,28,0,0,0,0,105,0.494,0.846,0.308,24,44,14,0
1,21700710,1610612758,19,28,24,18,0,0,0,0,89,0.469,0.5710000000000001,0.41700000000000004,17,38,13,0
7,21700737,1610612758,22,28,19,29,0,0,0,0,98,0.42700000000000005,0.909,0.529,21,34,9,0
6,21700749,1610612758,25,36,29,24,0,0,0,0,114,0.474,0.857,0.385,22,49,14,0
9,21700774,1610612758,27,25,23,29,0,0,0,0,104,0.442,0.667,0.4,22,33,10,0
9,21700783,1610612758,28,26,31,14,0,0,0,0,99,0.524,0.833,0.29600000000000004,23,32,16,0
6,21700795,1610612758,9,32,36,27,0,0,0,0,104,0.44,0.76,0.344,22,45,11,0
9,21700825,1610612758,31,21,22,26,0,0,0,0,100,0.42200000000000004,0.7140000000000001,0.391,25,43,12,0
6,21700838,1610612758,29,25,26,26,0,0,0,0,106,0.47700000000000004,0.706,0.4,17,43,18,0
5,21700851,1610612758,29,36,23,26,0,0,0,0,114,0.54,0.667,0.414,30,38,9,0
8,21700860,1610612758,25,20,18,28,0,0,0,0,91,0.43700000000000006,0.625,0.313,26,48,17,0
5,21700871,1610612758,21,39,30,17,0,0,0,0,107,0.462,0.733,0.444,23,44,9,0
8,21700891,1610612758,29,29,25,25,0,0,0,0,108,0.447,0.647,0.52,28,48,11,0
10,21700906,1610612758,29,31,17,23,0,0,0,0,100,0.47600000000000003,0.9229999999999999,0.364,22,31,14,0
5,21700911,1610612758,26,27,27,19,0,0,0,0,99,0.44299999999999995,0.9329999999999999,0.318,20,36,12,0
3,21700924,1610612758,22,31,20,27,16,0,0,0,116,0.515,0.833,0.429,23,44,15,0
7,21700942,1610612758,17,26,23,25,0,0,0,0,91,0.382,0.8240000000000001,0.3,15,48,13,0
7,21700949,1610612758,32,19,32,19,0,0,0,0,102,0.45299999999999996,1.0,0.433,21,38,11,0
5,21700969,1610612758,21,23,23,34,0,0,0,0,101,0.419,0.8240000000000001,0.321,20,39,9,0
9,21700985,1610612758,22,19,33,20,0,0,0,0,94,0.434,0.867,0.36,24,50,16,0
5,21700996,1610612758,25,24,19,36,0,0,0,0,104,0.429,0.769,0.19399999999999998,25,38,3,0
3,21701003,1610612758,16,24,39,22,0,0,0,0,101,0.409,0.813,0.364,21,49,11,0
3,21701018,1610612758,24,35,32,20,12,0,0,0,123,0.511,0.76,0.33299999999999996,23,43,11,0
5,21701033,1610612758,29,28,18,23,0,0,0,0,98,0.434,0.706,0.452,25,47,13,0
9,21701043,1610612758,27,27,25,18,0,0,0,0,97,0.43,0.643,0.667,23,33,13,0
8,21701057,1610612758,21,23,22,24,0,0,0,0,90,0.455,0.444,0.261,23,39,13,0
6,21701077,1610612758,25,24,31,25,0,0,0,0,105,0.462,1.0,0.47600000000000003,28,51,13,0
6,21701099,1610612758,27,33,18,15,0,0,0,0,93,0.46299999999999997,1.0,0.26899999999999996,18,34,14,0
6,21701113,1610612758,20,25,25,27,0,0,0,0,97,0.409,0.789,0.261,25,45,10,0
4,21701127,1610612758,28,28,23,24,0,0,0,0,103,0.5379999999999999,0.667,0.419,27,32,18,0
5,21701142,1610612758,25,24,20,27,0,0,0,0,96,0.414,0.8420000000000001,0.28600000000000003,27,47,15,0
13,21701155,1610612758,19,24,17,24,0,0,0,0,84,0.38,0.5,0.292,17,47,10,0
12,21701167,1610612758,22,18,29,25,0,0,0,0,94,0.371,0.7390000000000001,0.40700000000000003,20,40,10,0
8,21701188,1610612758,25,19,24,26,0,0,0,0,94,0.47100000000000003,0.667,0.25,23,42,15,0
7,21701210,1610612758,25,25,16,19,0,0,0,0,85,0.40700000000000003,0.647,0.444,16,45,12,0
12,21701230,1610612758,28,24,27,17,0,0,0,0,96,0.475,0.65,0.26899999999999996,22,48,11,0
1,21700014,1610612741,23,14,27,36,0,0,0,0,100,0.41600000000000004,0.889,0.313,22,39,19,0
5,21700031,1610612741,21,17,17,22,0,0,0,0,77,0.37799999999999995,0.778,0.28600000000000003,18,48,19,0
1,21700049,1610612741,38,30,24,20,0,0,0,0,112,0.47700000000000004,0.846,0.515,28,39,9,0
1,21700065,1610612741,18,19,28,26,0,0,0,0,91,0.36,0.759,0.21899999999999997,20,62,13,0
3,21700079,1610612741,23,8,22,16,0,0,0,0,69,0.282,0.75,0.27,16,47,19,0
6,21700110,1610612741,17,30,17,27,0,0,0,0,91,0.40399999999999997,0.632,0.25,20,54,12,0
2,21700120,1610612741,28,16,29,32,0,0,0,0,105,0.47100000000000003,0.917,0.483,23,48,14,0
3,21700133,1610612741,19,19,26,19,7,0,0,0,90,0.354,0.75,0.262,23,58,17,0
5,21700153,1610612741,26,19,36,33,0,0,0,0,114,0.5,0.821,0.379,26,37,13,0
3,21700171,1610612741,16,19,26,26,0,0,0,0,87,0.39799999999999996,0.667,0.259,24,43,12,0
7,21700183,1610612741,15,32,23,24,0,0,0,0,94,0.465,0.615,0.261,22,28,13,0
9,21700212,1610612741,7,27,22,23,0,0,0,0,79,0.34700000000000003,0.8,0.379,16,38,13,0
6,21700222,1610612741,26,34,23,40,0,0,0,0,123,0.516,0.9229999999999999,0.5,26,35,11,0
5,21700239,1610612741,37,19,28,21,0,0,0,0,105,0.41600000000000004,0.643,0.33299999999999996,20,47,11,0
1,21700252,1610612741,27,29,19,19,0,0,0,0,94,0.38299999999999995,0.688,0.306,22,54,14,0
13,21700265,1610612741,24,22,23,11,0,0,0,0,80,0.37200000000000005,0.85,0.23800000000000002,15,43,16,0
10,21700276,1610612741,32,21,13,28,0,0,0,0,94,0.354,0.733,0.361,18,40,15,0
1,21700287,1610612741,13,29,19,32,0,0,0,0,93,0.371,0.813,0.424,25,47,13,0
2,21700299,1610612741,29,14,27,29,0,0,0,0,99,0.40399999999999997,0.7,0.4,27,41,9,0
3,21700315,1610612741,39,29,24,18,0,0,0,0,110,0.537,0.619,0.375,25,40,11,0
5,21700322,1610612741,31,29,21,25,0,0,0,0,106,0.467,0.6920000000000001,0.361,30,38,8,0
6,21700344,1610612741,22,23,26,20,0,0,0,0,91,0.415,0.778,0.265,21,43,11,0
2,21700354,1610612741,30,25,28,13,0,0,0,0,96,0.47,0.5,0.385,18,46,16,0
1,21700367,1610612741,31,21,23,31,13,0,0,0,119,0.485,0.773,0.33299999999999996,23,56,14,0
6,21700380,1610612741,27,22,19,36,0,0,0,0,104,0.512,0.565,0.28,28,40,14,0
1,21700391,1610612741,28,28,22,30,0,0,0,0,108,0.48100000000000004,0.72,0.414,23,46,8,0
6,21700409,1610612741,30,19,28,26,0,0,0,0,103,0.441,0.667,0.41200000000000003,21,46,9,0
9,21700426,1610612741,33,26,23,33,0,0,0,0,115,0.488,0.657,0.364,24,50,12,0
4,21700444,1610612741,30,37,22,28,0,0,0,0,117,0.478,0.8420000000000001,0.46399999999999997,27,39,15,0
5,21700458,1610612741,31,28,31,22,0,0,0,0,112,0.506,0.929,0.344,31,51,11,0
1,21700466,1610612741,27,29,23,33,0,0,0,0,112,0.5529999999999999,0.75,0.387,34,35,12,0
6,21700485,1610612741,31,27,18,16,0,0,0,0,92,0.395,0.68,0.368,24,51,15,0
4,21700501,1610612741,22,34,27,32,0,0,0,0,115,0.43700000000000006,0.6,0.35700000000000004,26,47,6,0
4,21700509,1610612741,17,32,22,21,0,0,0,0,92,0.40700000000000003,0.75,0.35700000000000004,23,50,15,0
4,21700524,1610612741,37,27,22,33,0,0,0,0,119,0.506,1.0,0.462,31,40,15,0
1,21700537,1610612741,38,25,26,21,0,0,0,0,110,0.457,0.818,0.22899999999999998,24,46,12,0
3,21700547,1610612741,23,30,34,25,8,0,0,0,120,0.433,0.826,0.40700000000000003,28,58,12,0
7,21700560,1610612741,31,28,31,25,0,0,0,0,115,0.462,0.8420000000000001,0.39399999999999996,29,43,13,0
5,21700572,1610612741,34,23,23,47,0,0,0,0,127,0.564,0.8059999999999999,0.5,25,42,18,0
4,21700581,1610612741,26,11,30,19,0,0,0,0,86,0.375,0.8,0.313,15,34,16,0
3,21700593,1610612741,22,33,21,31,0,0,0,0,107,0.465,0.833,0.429,26,37,11,0
5,21700607,1610612741,26,22,30,27,7,10,0,0,122,0.45899999999999996,0.85,0.455,21,48,16,0
6,21700632,1610612741,36,24,27,20,0,0,0,0,107,0.483,0.667,0.47200000000000003,27,40,14,0
6,21700644,1610612741,32,23,29,35,0,0,0,0,119,0.47700000000000004,0.8640000000000001,0.41,27,45,9,0
5,21700657,1610612741,40,26,12,34,0,0,0,0,112,0.425,0.9229999999999999,0.256,24,49,11,0
2,21700675,1610612741,29,26,22,36,0,0,0,0,113,0.5,0.905,0.43799999999999994,31,48,16,0
6,21700692,1610612741,21,27,33,33,8,6,0,0,128,0.489,0.882,0.258,31,54,24,0
4,21700704,1610612741,16,25,26,34,0,0,0,0,101,0.38299999999999995,0.818,0.297,20,43,11,0
4,21700717,1610612741,25,32,15,31,0,0,0,0,103,0.376,0.667,0.47200000000000003,21,53,13,0
1,21700731,1610612741,20,22,30,24,0,0,0,0,96,0.414,0.8,0.353,25,41,16,0
7,21700759,1610612741,19,25,31,33,0,0,0,0,108,0.414,0.591,0.382,19,36,6,0
1,21700775,1610612741,17,35,29,22,0,0,0,0,103,0.361,1.0,0.324,22,48,11,0
6,21700795,1610612741,28,27,24,19,0,0,0,0,98,0.4,0.833,0.389,20,46,12,0
8,21700822,1610612741,30,26,33,25,0,0,0,0,114,0.494,0.767,0.34600000000000003,22,39,11,0
4,21700829,1610612741,22,24,24,20,0,0,0,0,90,0.425,0.813,0.281,23,45,14,0
4,21700844,1610612741,30,23,24,28,0,0,0,0,105,0.455,0.762,0.281,25,46,11,0
7,21700859,1610612741,33,16,27,22,0,0,0,0,98,0.429,0.8,0.16699999999999998,17,42,6,0
4,21700870,1610612741,29,40,22,24,0,0,0,0,115,0.45399999999999996,0.6,0.529,27,48,13,0
5,21700888,1610612741,24,38,20,22,0,0,0,0,104,0.467,0.7,0.261,21,42,14,0
3,21700899,1610612741,19,32,19,17,0,0,0,0,87,0.355,0.652,0.261,17,56,13,0
1,21700907,1610612741,29,22,27,25,0,0,0,0,103,0.48100000000000004,0.762,0.375,26,44,20,0
5,21700930,1610612741,24,23,31,30,0,0,0,0,108,0.47200000000000003,0.7,0.37,24,45,13,0
4,21700953,1610612741,16,13,24,36,0,0,0,0,89,0.395,0.65,0.364,18,36,13,0
3,21700967,1610612741,30,34,26,29,0,0,0,0,119,0.532,0.75,0.379,25,41,20,0
1,21700977,1610612741,26,21,15,21,0,0,0,0,83,0.355,0.8,0.29,19,42,13,0
2,21700993,1610612741,20,33,38,38,0,0,0,0,129,0.49,0.8420000000000001,0.45899999999999996,31,47,5,0
6,21701010,1610612741,27,33,18,28,0,0,0,0,106,0.426,0.867,0.24100000000000002,26,45,9,0
5,21701024,1610612741,22,30,26,33,0,0,0,0,111,0.43799999999999994,0.7879999999999999,0.366,23,42,13,0
6,21701039,1610612741,31,21,29,28,0,0,0,0,109,0.451,0.733,0.47100000000000003,30,45,12,0
6,21701055,1610612741,18,19,30,25,0,0,0,0,92,0.359,0.742,0.1,21,48,11,0
6,21701069,1610612741,25,21,24,32,0,0,0,0,102,0.43799999999999994,0.7859999999999999,0.342,29,34,15,0
6,21701083,1610612741,34,27,21,23,0,0,0,0,105,0.414,0.9129999999999999,0.462,21,51,14,0
2,21701089,1610612741,22,25,29,19,0,0,0,0,95,0.402,0.667,0.314,27,44,12,0
4,21701111,1610612741,23,16,18,29,0,0,0,0,86,0.382,0.588,0.21600000000000003,17,51,18,0
2,21701125,1610612741,21,25,22,24,0,0,0,0,92,0.36700000000000005,0.769,0.231,19,50,18,0
1,21701129,1610612741,30,27,9,24,0,0,0,0,90,0.35700000000000004,0.696,0.341,16,53,16,0
2,21701144,1610612741,36,32,19,26,0,0,0,0,113,0.524,0.6920000000000001,0.529,30,40,17,0
5,21701160,1610612741,19,34,33,34,0,0,0,0,120,0.465,0.722,0.441,26,44,7,0
5,21701185,1610612741,30,28,18,28,0,0,0,0,104,0.465,0.588,0.467,25,43,17,0
3,21701193,1610612741,23,28,26,19,0,0,0,0,96,0.409,0.857,0.207,16,39,13,0
2,21701205,1610612741,26,29,28,22,0,0,0,0,105,0.483,0.583,0.429,26,44,19,0
6,21701224,1610612741,21,29,24,13,0,0,0,0,87,0.37200000000000005,0.667,0.324,21,40,18,0
1,21700014,1610612761,25,33,26,33,0,0,0,0,117,0.47,0.929,0.44799999999999995,26,49,17,1
1,21700027,1610612761,36,26,40,26,0,0,0,0,128,0.47200000000000003,0.838,0.295,23,51,13,1
6,21700046,1610612761,23,27,24,23,0,0,0,0,97,0.425,0.792,0.27,17,34,14,1
9,21700063,1610612761,26,27,33,26,0,0,0,0,112,0.457,0.9470000000000001,0.235,30,42,16,1
7,21700076,1610612761,19,26,27,29,0,0,0,0,101,0.43,0.7,0.24100000000000002,27,40,12,1
8,21700099,1610612761,29,25,27,18,0,0,0,0,99,0.44799999999999995,0.765,0.33299999999999996,17,47,9,1
10,21700114,1610612761,19,27,25,40,0,0,0,0,111,0.494,0.64,0.355,20,38,13,1
10,21700128,1610612761,29,24,36,20,0,0,0,0,109,0.535,0.7859999999999999,0.36700000000000005,20,39,16,1
4,21700139,1610612761,17,29,30,20,0,0,0,0,96,0.46299999999999997,0.63,0.20800000000000002,17,36,13,1
5,21700153,1610612761,29,36,33,21,0,0,0,0,119,0.5429999999999999,0.75,0.52,22,37,15,1
2,21700165,1610612761,34,32,26,30,0,0,0,0,122,0.45899999999999996,0.696,0.381,27,48,12,1
1,21700188,1610612761,24,25,27,18,0,0,0,0,94,0.46399999999999997,0.87,0.41700000000000004,18,36,17,1
2,21700202,1610612761,31,45,27,26,0,0,0,0,129,0.526,0.7859999999999999,0.467,28,36,12,1
8,21700211,1610612761,29,35,34,27,0,0,0,0,125,0.5920000000000001,0.95,0.47100000000000003,27,37,21,1
5,21700221,1610612761,30,24,24,29,0,0,0,0,107,0.564,0.909,0.34600000000000003,29,40,12,1
1,21700237,1610612761,28,32,19,21,0,0,0,0,100,0.444,0.7140000000000001,0.256,20,48,7,1
6,21700258,1610612761,34,25,10,31,0,0,0,0,100,0.425,0.667,0.368,21,42,15,1
5,21700271,1610612761,25,35,20,24,0,0,0,0,104,0.494,0.75,0.3,17,42,18,1
4,21700280,1610612761,28,39,32,13,0,0,0,0,112,0.5479999999999999,0.778,0.406,31,46,16,1
5,21700307,1610612761,32,39,22,33,0,0,0,0,126,0.531,0.727,0.43799999999999994,24,39,9,1
3,21700319,1610612761,27,38,29,26,0,0,0,0,120,0.495,0.667,0.313,29,47,12,1
1,21700350,1610612761,36,19,42,29,0,0,0,0,126,0.478,0.885,0.41700000000000004,30,42,15,1
5,21700371,1610612761,25,32,35,24,0,0,0,0,116,0.474,0.879,0.419,21,36,11,1
1,21700385,1610612761,22,32,25,23,0,0,0,0,102,0.44799999999999995,0.684,0.297,22,44,13,1
6,21700396,1610612761,30,23,21,17,0,0,0,0,91,0.4,0.769,0.24100000000000002,18,43,13,1
8,21700411,1610612761,37,21,34,23,0,0,0,0,115,0.435,0.8390000000000001,0.34600000000000003,16,45,6,1
7,21700424,1610612761,30,28,33,29,0,0,0,0,120,0.557,0.556,0.25,26,45,8,1
1,21700437,1610612761,35,26,22,25,0,0,0,0,108,0.424,0.821,0.433,20,46,12,1
1,21700454,1610612761,22,41,36,30,0,0,0,0,129,0.5379999999999999,0.833,0.485,35,43,14,1
2,21700467,1610612761,30,22,34,28,0,0,0,0,114,0.41200000000000003,0.914,0.34299999999999997,18,45,21,1
1,21700480,1610612761,27,28,26,21,0,0,0,0,102,0.41200000000000003,0.885,0.33299999999999996,18,43,17,1
2,21700499,1610612761,23,30,24,16,0,0,0,0,93,0.337,0.75,0.29,16,53,10,1
7,21700512,1610612761,38,25,25,19,0,0,0,0,107,0.424,0.9229999999999999,0.289,24,34,11,1
2,21700522,1610612761,30,32,26,23,0,0,0,0,111,0.43799999999999994,0.75,0.35100000000000003,22,51,11,1
2,21700546,1610612761,35,25,28,26,17,0,0,0,131,0.495,0.818,0.424,25,40,12,1
7,21700560,1610612761,21,35,34,34,0,0,0,0,124,0.489,1.0,0.395,23,49,11,1
4,21700571,1610612761,33,28,43,25,0,0,0,0,129,0.5579999999999999,0.821,0.303,25,43,11,1
2,21700592,1610612761,26,19,33,29,7,0,0,0,114,0.426,0.7829999999999999,0.294,19,51,15,1
1,21700599,1610612761,21,20,23,25,0,0,0,0,89,0.389,0.8,0.33299999999999996,15,37,5,1
2,21700615,1610612761,30,35,35,33,0,0,0,0,133,0.5,0.6920000000000001,0.429,31,63,9,1
5,21700631,1610612761,35,19,35,36,0,0,0,0,125,0.484,0.8440000000000001,0.32,22,44,10,1
2,21700639,1610612761,23,26,26,36,0,0,0,0,111,0.4,0.867,0.281,20,44,15,1
4,21700656,1610612761,31,23,19,23,0,0,0,0,96,0.425,0.7390000000000001,0.355,24,49,20,1
1,21700667,1610612761,17,27,19,23,0,0,0,0,86,0.4,0.643,0.34600000000000003,16,50,13,1
7,21700680,1610612761,28,34,21,26,0,0,0,0,109,0.47,0.905,0.364,23,35,13,1
5,21700705,1610612761,28,30,27,23,0,0,0,0,108,0.43799999999999994,0.64,0.389,25,52,17,1
3,21700716,1610612761,24,24,21,24,0,0,0,0,93,0.389,0.706,0.259,23,52,11,1
5,21700735,1610612761,28,31,32,32,0,0,0,0,123,0.5,0.76,0.387,23,53,14,1
3,21700746,1610612761,19,32,27,31,0,0,0,0,109,0.48100000000000004,0.846,0.31,28,39,8,1
2,21700762,1610612761,34,28,25,32,0,0,0,0,119,0.53,0.792,0.414,20,32,18,1
4,21700769,1610612761,37,37,27,29,0,0,0,0,130,0.465,0.905,0.475,21,42,6,1
4,21700787,1610612761,25,31,20,25,0,0,0,0,101,0.461,0.867,0.171,21,44,11,1
